"Taxonomy","Habitat","PercRunsInd","IndVal_mean","IndVal_se","IndVal_min","IndVal_max","PVal_mean","PVal_se","PVal_min","PVal_max"
"Bacteria; Actinomycetota; Acidimicrobiia; Spongiisociales; UBA11373; JACZWZ01","marine sediment",100,0.557650642917252,0.0022143118618491,0.497676845945895,0.608121139868297,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Acidimicrobiia; Spongiisociales; UBA5794; JAAETI01","marine sediment",100,0.601702044249748,0.00242671806194648,0.519199383666814,0.642048418146125,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Acidimicrobiia; Spongiisociales; UBA5794; JACZST01","marine sediment",100,0.52692963011754,0.00281424491034961,0.45940543267705,0.596705575915968,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Acidimicrobiia; Spongiisociales; UBA5794; JAHEEL01","marine sediment",100,0.611525052001578,0.00265101643174192,0.551935474817104,0.683277721912686,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Acidimicrobiia; Spongiisociales; UBA5794; JAHEJX01","marine sediment",100,0.53740602502706,0.00242389272442887,0.454215004293367,0.575754210370159,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Acidimicrobiia; Spongiisociales; UBA5794; SZUA-442","marine sediment",100,0.568445732270686,0.00344783891936091,0.490677420725869,0.631589592571298,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Acidimicrobiia; Spongiisociales; UBA5794; UBA5794","marine sediment",100,0.555033743530541,0.00274638204104868,0.482609593591464,0.605745754241601,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Actinomycetaceae; Actinomyces","human oral",100,0.885336712500746,0.00149495236392068,0.852968483718734,0.916837691806324,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Actinomycetaceae; Pauljensenia","human oral",100,0.865613972933147,0.00169448442727307,0.81556274143707,0.893943836706377,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Actinomycetaceae; Peptidiphaga","human oral",100,0.568984442684084,0.0024625358042359,0.516967283697714,0.620211966580765,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Bifidobacteriaceae; Bifidobacterium","human vaginal",100,0.880727003234971,0.00181835130931746,0.838376741393655,0.915592254284705,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Kineococcaceae; Kineococcus","phyllosphere",100,0.523209358166556,0.00174158141328139,0.481724593740873,0.561296798340141,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Agromyces","soil",100,0.553165094418674,0.00320970146432926,0.467260956748178,0.628862746893453,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Amnibacterium","phyllosphere",100,0.610812947803779,0.00104682215792941,0.583920090342589,0.626346995687064,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Aquiluna","freshwater water",100,0.505970696961257,0.00383959238938129,0.413416307707208,0.611867644394596,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Aurantimicrobium","freshwater water",100,0.502524075873233,0.00407592464330205,0.385287732826095,0.588425766880977,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Cryobacterium","glacier",100,0.641551256285804,0.000898509641162514,0.620076283563697,0.665440236151166,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Curtobacterium","phyllosphere",100,0.722472149312076,0.00145148378263632,0.680049889535453,0.742720674612215,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Frigoribacterium","phyllosphere",100,0.55858916057871,0.00128616273534535,0.519586856526343,0.582310591569671,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Lacisediminihabitans","glacier",100,0.745183197298383,0.000810251567459801,0.729067933688474,0.764966270128028,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Lysinimonas","glacier",100,0.516523883831593,0.000946964095259933,0.496982663134281,0.54146021217842,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; MWH-TA3","freshwater water",100,0.604826674294448,0.00346444740849282,0.468744964060445,0.659137890675871,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Microbacterium","phyllosphere",100,0.653147572018562,0.00332939097420031,0.584385040246269,0.754755109321232,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Rhodoglobus","glacier",100,0.69436168741456,0.00201658154613422,0.550944139057589,0.723987718188003,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Microbacteriaceae; Rhodoluna","freshwater water",100,0.848055878721174,0.00186274550379964,0.789523914798438,0.888814739403041,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Micrococcaceae; Micrococcus","human skin",100,0.683657378411631,0.00285940084588007,0.608698513332789,0.74709224327853,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Actinomycetales; Micrococcaceae; Rothia","human oral",100,0.868426874468619,0.00159936063178235,0.82134241401876,0.901197122150279,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; CADCTP01; CADCTP01","soil",100,0.512949658592894,0.00295987245015468,0.425213124856686,0.577945283049807,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Geodermatophilaceae; Blastococcus_B","soil",100,0.615835508480463,0.00297138777233468,0.522835870540208,0.675391213114717,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Geodermatophilaceae; Geodermatophilus","soil",100,0.529007125973336,0.00328768208214691,0.429983869888615,0.593461914814232,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Micromonosporaceae; Actinoplanes","soil",100,0.667148406219601,0.00269365557086444,0.581029204695307,0.722955881281606,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Micromonosporaceae; Dactylosporangium","soil",100,0.517961535376051,0.00275216978924476,0.436268377363497,0.575239292215859,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Micromonosporaceae; Micromonospora","soil",100,0.618940152244508,0.00334916444592092,0.528529564322667,0.695025445296686,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Corynebacterium","human skin",100,0.855130440185204,0.00190991291425837,0.810847441346437,0.9026459048618,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Lawsonella","human skin",100,0.731935100721178,0.00198888787653594,0.683406261697526,0.775413478151312,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; SCTD01; RYN-111","glacier",100,0.552598535088452,0.00131906446345167,0.519603930425961,0.578274066387784,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Nanopelagicales; Nanopelagicaceae; AAA044-D11","freshwater water",100,0.707979132786245,0.00282982991930314,0.642346242810039,0.769256903032305,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Nanopelagicales; Nanopelagicaceae; IMCC26077","freshwater water",100,0.604403529694057,0.00271708054644071,0.548754687740408,0.666619746450014,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Nanopelagicales; Nanopelagicaceae; MAG-120802","freshwater water",100,0.768361774735647,0.00232376821468174,0.716834953676589,0.813584715443174,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Nanopelagicales; Nanopelagicaceae; Nanopelagicus","freshwater water",100,0.869171650142299,0.00193359163649103,0.808039438693743,0.908388777505278,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Nanopelagicales; Nanopelagicaceae; PALSA-747","glacier",100,0.552437282145581,0.00235476535791581,0.476873874271786,0.607917943865977,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Nanopelagicales; Nanopelagicaceae; Planktophila","freshwater water",100,0.929070543630712,0.00139342714194917,0.887008480578513,0.957043846712456,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Nanopelagicales; Nanopelagicaceae; SYAN01","freshwater water",100,0.517364561459355,0.00262180851744332,0.464691512992427,0.570259021758108,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Nanopelagicales; Nanopelagicaceae; UBA3012","freshwater water",100,0.541146673998187,0.00252704440460713,0.481456590390549,0.603384997957025,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Nanopelagicales; Nanopelagicaceae; ZLKRG08","freshwater water",100,0.510266189628579,0.00346194514675331,0.421137495694353,0.601566100606587,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Kribbellaceae; Kribbella","soil",100,0.558786570489806,0.00321376802226162,0.46459558392625,0.632185465732863,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Nocardioidaceae; Marmoricola","soil",100,0.511588498165813,0.00274578070187434,0.441575624016362,0.573187279749679,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Nocardioidaceae; Nocardioides","soil",100,0.555447889801582,0.00291266145634083,0.497788648999121,0.632481980332808,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Nocardioidaceae; Nocardioides_B","soil",100,0.594258107788262,0.0030390969439781,0.50782439410814,0.664319325256717,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Nocardioidaceae; Nocardioides_C","soil",100,0.501607737611282,0.00393855880348198,0.389313457919783,0.572211449520439,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; Arachnia","human oral",100,0.546996479023472,0.00280397863574044,0.470106003502533,0.61793176196669,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; Cutibacterium","human skin",100,0.933858149850296,0.00101592951219971,0.908787788612097,0.952621403966122,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; Propioniciclava","wastewater",100,0.539937520226215,0.00294753190189163,0.467952252206171,0.628786502172903,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; S36-B12; CAIYMF01; Prado023","freshwater sediment",100,0.564163174077086,0.00357779295050542,0.458162532055917,0.652864090697348,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; S36-B12; S36-B12; Mxb001","freshwater water",100,0.509390241883725,0.00619894560162045,0.35622433899619,0.625009852454936,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; S36-B12; UBA5976; ATZT02","freshwater water",100,0.775173138019828,0.00229374686153551,0.727292488755567,0.825450138652644,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; S36-B12; UBA5976; JAFMIT01","freshwater water",100,0.504655643839503,0.00316353872503973,0.427400393478428,0.586336356181881,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; S36-B12; UBA5976; UBA5976","freshwater water",100,0.755963978136358,0.00267323040943914,0.681540218305306,0.813471591900121,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces","soil",100,0.699106541144785,0.00517039013109069,0.610880837228117,0.81504069113803,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Palsa-504","soil",100,0.516501027138755,0.00365887427563478,0.420232627042889,0.624877751385288,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; CALGFH01; CALGFH01; CALGFH01; CALGFH01","soil",100,0.536506678265554,0.00330043747363567,0.438242689458216,0.601361003621622,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Coriobacteriia; Anaerosomatales; JAAXUF01; JBAXEO01","freshwater sediment",100,0.509158880762565,0.00312098381608168,0.415384475269698,0.562026499738017,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Coriobacteriia; Coriobacteriales; Atopobiaceae; Fannyhessea","human vaginal",100,0.869046456008479,0.000814770490350432,0.854920552157193,0.88942965026213,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Coriobacteriia; Coriobacteriales; Atopobiaceae; Lancefieldella","human oral",100,0.688429557518905,0.00277967886724159,0.557565637670917,0.742984205782207,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Coriobacteriia; Coriobacteriales; Coriobacteriaceae; Collinsella","mammalian gut",100,0.744686995409593,0.00248082239964107,0.698020929480685,0.805867286224629,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Coriobacteriia; Coriobacteriales; Eggerthellaceae; Adlercreutzia","mammalian gut",100,0.50957945193007,0.00348019734768264,0.41906679058689,0.609577118226381,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Coriobacteriia; Coriobacteriales; Eggerthellaceae; Anaerotardibacter","mammalian gut",100,0.508998302244347,0.00359680825192141,0.405798638749895,0.592627635994553,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Coriobacteriia; Coriobacteriales; Eggerthellaceae; Berryella","human vaginal",100,0.766441240753506,0.00163116481106235,0.737189159035323,0.794971073815942,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Humimicrobiia; Humimicrobiales; Humimicrobiaceae; M55B120","marine sediment",100,0.588295141046714,0.00375962572463012,0.492790488700243,0.66905554899076,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; F1-60-MAGs149; F1-60-MAGs149","freshwater water",100,0.615799344128133,0.00268424247724403,0.55311617224594,0.683380613892514,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; 13-2-20CM-68-14","soil",100,0.50596579016209,0.00255633557423573,0.428842919960211,0.559400623289982,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; 3-1-20CM-4-69-9","soil",100,0.721224032307401,0.00229127894049438,0.65674674631277,0.769342841927553,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; AC-32","soil",100,0.739896248285894,0.00235629949773371,0.667035949390333,0.795929618116872,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; DASVFB01","soil",100,0.53512273538705,0.00279584942257816,0.466160472348616,0.605464792769379,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; DATBLE01","soil",100,0.654158733312935,0.00313579146126003,0.584928002788469,0.721368806239653,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; DATEOR01","soil",100,0.554392895591238,0.00277448009848694,0.48931807309372,0.608015609659475,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Thermoleophilia; Gaiellales; Gaiellaceae; DATHTC01","soil",100,0.538602042482841,0.00251967228394759,0.466452633256293,0.601888414011558,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
